LEAID,LEA_NAME,ST,d_Locale_Txt,SCHOOL_YEAR,AIAN,Asian,Black,Hispanic,White,Multi,Total,diverse,variance,int_group
803360,school district no. 1 in the county of denver and state of c,CO,city-large,2016-2017,0.637052341597796,3.65874655647383,12.4253902662994,53.4349173553719,25.9484044995409,3.89548898071625,69696,Diverse,0.328808415481015,Not integrated
803480,durango school district no. 9-r,CO,town-distant,2016-2017,4.55821991790884,0.799308705984014,0.691294015986174,19.3562324476129,71.1816807085764,3.41326420393173,4629,Diverse,0.0196015022505339,Highly integrated
803540,eagle county school district no. re 50,CO,town-remote,2016-2017,0.553836129662812,1.0750936634631,0.553836129662812,55.5139273497312,40.5603518488353,1.74295487864473,6139,Diverse,0.120041862007989,Somewhat integrated
803780,englewood school district no. 1 in the county of arapahoe,CO,suburban-large,2016-2017,0.604351329572925,1.20870265914585,2.78001611603546,41.1361804995971,48.5898468976632,5.6809024979855,2482,Diverse,0.0356633755028063,Highly integrated
803870,falcon school district no. 49 in the county of el paso and,CO,city-large,2016-2017,0.600440829976438,3.22261913810139,6.62005016341111,20.6202021737478,60.3557041878848,8.58098350687847,13157,Diverse,0.0232576530619081,Highly integrated
803990,poudre school district r-1,CO,city-midsize,2016-2017,0.501459471596437,3.17341516353566,1.20125739091385,18.6812364343986,72.8800239503031,3.5626075892523,26722,Diverse,0.116503763171004,Somewhat integrated
804050,school district no. re-3 fort morgan,CO,town-remote,2016-2017,0.504572690003154,0.504572690003154,4.57269000315358,61.5894039735099,31.4727215389467,1.35603910438348,3171,Diverse,0.0083152211864887,Highly integrated
804080,fountain school district no. 8 in the county of el paso an,CO,suburban-large,2016-2017,0.990344144590245,3.02054964100025,11.6489230007428,27.6553602376826,47.152760584303,9.53206239168111,8078,Diverse,0.006244856150275,Highly integrated
804200,weld county reorganized school district no. re-1,CO,rural-distant,2016-2017,0.848303393213573,0.249500998003992,0.548902195608783,54.940119760479,42.1656686626746,1.24750499001996,2004,Diverse,0.0080490041686892,Highly integrated
804260,roaring fork school district no. re-1,CO,town-remote,2016-2017,0.315867707172055,1.00334448160535,0.353028613898179,55.7413600891862,40.9327387588257,1.65366034931252,5382,Diverse,0.0245139976628442,Highly integrated
804350,mesa county valley school district no. 51,CO,suburban-midsize,2016-2017,0.646918624446714,0.9056860742254,0.585631596867552,23.9632277834525,69.8876404494382,4.01089547156963,14685,Diverse,0.0577488678126625,Highly integrated
804410,greeleyschool district no. 6 in the county of weld and sta,CO,city-midsize,2016-2017,0.335507921714818,3.03821062441752,2.7896862379621,65.7471264367816,26.8033550792172,1.2861136999068,16095,Diverse,0.0744894291756895,Highly integrated
804530,harrison school district no. 2 in the county of el paso an,CO,city-large,2016-2017,0.954198473282443,3.02162849872774,15.7760814249364,48.5474978795589,24.5335029686175,7.16709075487701,9432,Diverse,0.0544729929203022,Highly integrated
804800,jefferson county school district no. r-1,CO,suburban-large,2016-2017,0.624022894088344,3.37184345107184,1.20432443890935,25.5730146532764,65.6429688121042,3.58382575054983,75478,Diverse,0.201214718180636,Somewhat integrated
805310,littleton school district no. 6 in the county of arapahoe,CO,suburban-large,2016-2017,0.41525365077168,3.0659561215309,1.1627102221607,17.5375458509239,73.4929752924078,4.325558862205,14449,Diverse,0.10768104383884,Somewhat integrated
805370,st. vrain valley school district no. re1j,CO,suburban-small,2016-2017,0.454593139140469,3.10172395705843,0.821764520753925,30.7165087246914,62.7828093855999,2.12260027275588,28597,Diverse,0.242985681400713,Not integrated
805400,thompson school district r-2j,CO,suburban-large,2016-2017,0.495812395309883,1.31323283082077,1.17922948073702,21.0452261306533,73.0921273031826,2.87437185929648,14925,Diverse,0.0416452181137239,Highly integrated
805730,moffat county school district re: no. 1,CO,town-remote,2016-2017,1.0815682739973,0.405588102748986,0.856241550247859,23.3438485804416,71.7890941865705,2.52365930599369,2219,Diverse,0.0273203336322715,Highly integrated
805790,montrose county school district re-1j,CO,town-remote,2016-2017,0.44681216703901,0.807698917339749,0.515552500429627,39.4397662828665,56.4873689637395,2.30280116858567,5819,Diverse,0.0456111705554682,Highly integrated
806120,pueblo school district no. 60 in the county of pueblo and,CO,city-midsize,2016-2017,0.518790332785018,0.752878653675819,2.02454764013666,69.2205491585474,25.9774769075035,1.50575730735164,15806,Diverse,0.0288581867331879,Highly integrated
806150,pueblo county school district 70,CO,suburban-midsize,2016-2017,0.324261725535611,0.613781123335263,0.486392588303416,36.9889982628836,56.8847712796757,4.70179502026636,8635,Diverse,0.0424086596287337,Highly integrated
806240,garfield school district no. re-2,CO,town-remote,2016-2017,0.278551532033426,0.557103064066852,0.334261838440111,46.1281337047354,50.3064066852368,2.39554317548746,3590,Diverse,0.0266273135820528,Highly integrated
806480,school district no. 3 in the county of el paso and state of,CO,suburban-large,2016-2017,0.650111904508153,2.67505062346797,9.29340296280507,28.2319087711819,49.2379835873388,9.91154215069807,9383,Diverse,0.0082649969584018,Highly integrated
806690,school district no. re-1 valley,CO,town-remote,2016-2017,0.612959719789842,0.656742556917688,1.00700525394046,25.1751313485114,69.9211908931699,2.62697022767075,2284,Diverse,0.0092163809175407,Highly integrated
806810,summit school district no. re 1,CO,town-remote,2016-2017,0.163220892274211,0.652883569096844,0.816104461371056,37.7040261153428,56.8552774755169,3.80848748639826,1838,Diverse,0.230347807941558,Not integrated
806900,adams 12 five star schools,CO,suburban-large,2016-2017,0.577656365602413,4.91434750441068,2.00899208923795,41.4006032667463,48.5515906892038,2.54681008479882,35142,Diverse,0.213629848706822,Not integrated
900120,avon school district,CT,suburban-large,2016-2017,0.305343511450382,16.3664122137405,4.79389312977099,6.16793893129771,68.7022900763359,3.66412213740458,3275,Diverse,0.0050632961977399,Highly integrated
900330,bloomfield school district,CT,suburban-large,2016-2017,0.279981334577695,2.05319645356976,72.515165655623,10.4993000466636,10.3126458236118,4.33971068595427,2143,Diverse,0.191622556021694,Somewhat integrated
900450,bridgeport school district,CT,city-midsize,2016-2017,0.648205519279348,2.77393832515133,34.4978790334112,47.142652876412,14.2509889900386,0.686335255707545,20981,Diverse,0.0547955800304911,Highly integrated
900510,bristol school district,CT,suburban-large,2016-2017,0.220064724919094,4.31067961165049,8.19417475728155,24.7119741100324,62.5113268608414,0.0517799352750809,7725,Diverse,0.0162924817564463,Highly integrated
901020,danbury school district,CT,city-small,2016-2017,0.106515178412924,6.8524764778981,7.23415586721108,47.7099236641221,35.5405645304456,2.55636428191017,11266,Diverse,0.0346832238615307,Highly integrated
901260,east hartford school district,CT,city-small,2016-2017,0.211416490486258,5.12278419255163,33.176126199382,44.966661245731,15.6936087168645,0.82940315498455,6149,Diverse,0.0383987810581259,Highly integrated
901290,east haven school district,CT,suburban-large,2016-2017,0.201952204644901,3.93806799057556,3.70245708515651,24.1332884550656,66.0720296196567,1.95220464490071,2971,Diverse,0.0205629572504653,Highly integrated
901470,enfield school district,CT,suburban-large,2016-2017,0.38572806171649,3.43297974927676,6.26808100289296,13.7512054001929,71.5718418514947,4.59016393442623,5185,Diverse,0.0115744600101401,Highly integrated
901560,farmington school district,CT,suburban-large,2016-2017,0.123213405618531,20.2562838836865,5.19960571710202,7.29423361261705,64.7609659931,2.3656973878758,4058,Diverse,0.00522442862191,Highly integrated
901620,glastonbury school district,CT,suburban-large,2016-2017,0.168548794876117,10.3826057643688,3.11815270520816,8.79824709253329,72.7119501095567,4.82049553345694,5933,Diverse,0.0151514981386711,Highly integrated
901710,greenwich school district,CT,suburban-large,2016-2017,0.134438718350885,8.62648442751512,2.67757114048846,21.1740981402644,63.2534169840914,4.13399058928972,8926,Diverse,0.10717514471132,Somewhat integrated
901770,groton school district,CT,suburban-midsize,2016-2017,0.727934485896269,7.00636942675159,7.7115559599636,19.5177434030937,55.8462238398544,9.1901728844404,4396,Diverse,0.0454612737108106,Highly integrated
901860,hamden school district,CT,suburban-large,2016-2017,0.13018411753766,8.6107494885624,28.4917240096708,19.4532267063418,38.3299237493026,4.98419192858471,5377,Diverse,0.0985535992830209,Somewhat integrated
901920,hartford school district,CT,city-midsize,2016-2017,0.235376602564103,4.2568108974359,29.9228766025641,52.4088541666667,11.0827323717949,2.09334935897436,19968,Diverse,0.127609838733653,Somewhat integrated
902160,ledyard school district,CT,rural-fringe,2016-2017,3.50803043110735,3.84615384615385,5.36770921386306,10.2704987320372,71.7244294167371,5.28317836010144,2366,Diverse,0.0027125925694156,Highly integrated
902310,manchester school district,CT,suburban-large,2016-2017,0.311679790026247,8.48097112860892,22.1456692913386,26.7716535433071,39.009186351706,3.28083989501312,6096,Diverse,0.0359527990013548,Highly integrated
902400,meriden school district,CT,suburban-large,2016-2017,0.663519203776956,4.00663519203777,8.90646931223683,53.1325762409085,30.6750031899962,2.61579686104377,7837,Diverse,0.0136753859922933,Highly integrated
902490,middletown school district,CT,city-small,2016-2017,0.221533008418254,4.94018608772707,19.1404519273372,18.2543198936642,50.5759858218875,6.86752326096588,4514,Diverse,0.0228687183532176,Highly integrated
902580,montville school district,CT,suburban-midsize,2016-2017,1.05649977032614,9.0032154340836,2.11299954065227,10.6568672485071,65.4570509875976,11.7133670188333,2177,Diverse,0.0036828713726866,Highly integrated
902640,naugatuck school district,CT,suburban-midsize,2016-2017,0.211615330355044,2.86856336703503,7.90030566658829,23.7244298142488,60.1928050787679,5.10228074300494,4253,Diverse,0.0117931799942374,Highly integrated
902670,new britain school district,CT,suburban-large,2016-2017,0.0722916451512961,2.49922544665909,11.4943715790561,63.2758442631416,20.1074047299391,2.55086233605288,9683,Diverse,0.0377080527741824,Highly integrated
902790,new haven school district,CT,city-midsize,2016-2017,0.17428350116189,2.37219209914795,37.8243609604957,44.2389620449264,14.3445003872967,1.04570100697134,20656,Diverse,0.146513599238068,Somewhat integrated
902820,new london school district,CT,city-small,2016-2017,0.827153451226469,1.42612664004564,19.1386195094124,50.8271534512265,18.5966913861951,9.1842555618939,3506,Diverse,0.0862059077514179,Somewhat integrated
902880,newington school district,CT,suburban-large,2016-2017,0.123456790123457,9.48148148148148,5.48148148148148,19.1358024691358,61.2592592592593,4.51851851851852,4050,Diverse,0.0065682261989091,Highly integrated
903090,norwalk school district,CT,city-small,2016-2017,0.148966000701016,5.1962846126884,16.9821240799159,45.0578338590957,30.6694707325622,1.9453207150368,11412,Diverse,0.0623810178041805,Highly integrated
903120,norwich school district,CT,city-small,2016-2017,0.46029919447641,7.59493670886076,17.9228998849252,30.4660529344074,33.1703107019563,10.385500575374,3476,Diverse,0.0247613960072594,Highly integrated
904050,shelton school district,CT,suburban-large,2016-2017,0.0841928015154704,6.44074931593349,4.96737528941275,12.5868238265628,72.805725110503,3.11513365607241,4751,Diverse,0.0217998380805519,Highly integrated
904170,south windsor school district,CT,suburban-large,2016-2017,0.0722717417489761,17.7065767284992,6.19127920982896,8.50397494579619,63.0450493856902,4.48084798843652,4151,Diverse,0.0046145879707405,Highly integrated
904320,stamford school district,CT,city-midsize,2016-2017,0.0568684443321117,8.71350941488689,16.8456969543789,41.8741311765449,30.3930241374953,2.11676987236194,15826,Diverse,0.0159225212163559,Highly integrated
904440,stratford school district,CT,city-small,2016-2017,0.0599340725202278,3.3413245430027,21.9508540605334,29.4575966436919,42.10368594546,3.08660473479173,6674,Diverse,0.0168566267258471,Highly integrated
904590,torrington school district,CT,town-fringe,2016-2017,0.147239263803681,4.31901840490798,4.14723926380368,24.638036809816,63.0920245398773,3.65644171779141,4075,Diverse,0.0430488683618015,Highly integrated
904680,vernon school district,CT,suburban-large,2016-2017,0.125707102451288,6.63104965430547,11.1879321181647,16.436203645506,60.0565681961031,5.56253928346952,3182,Diverse,0.0179925845803095,Highly integrated
904740,wallingford school district,CT,suburban-large,2016-2017,0.205796604356028,5.21351397701938,2.14371462870863,17.0296690104613,74.2068255873778,1.20048019207683,5831,Diverse,0.0108466788222532,Highly integrated
904830,waterbury school district,CT,suburban-midsize,2016-2017,0.669136758281259,1.71431731460488,22.9939722391196,52.8065033456838,18.3874357131007,3.42863462920976,18083,Diverse,0.0657824961636838,Highly integrated
904920,west hartford school district,CT,city-small,2016-2017,0.104525974704714,11.5605728023414,7.89171109020592,17.9889202466813,58.0746315459392,4.37963834012752,9567,Diverse,0.0420462227311296,Highly integrated
904950,west haven school district,CT,suburban-large,2016-2017,0.231357892863499,4.12884854956398,22.7976508275494,36.5545470724328,33.4223171382808,2.86527851930949,5619,Diverse,0.0275829478997544,Highly integrated
905070,wethersfield school district,CT,suburban-large,2016-2017,0.253521126760563,4.36619718309859,3.23943661971831,16.6760563380282,72.8450704225352,2.61971830985915,3550,Diverse,0.0064995502480024,Highly integrated
905190,windham school district,CT,town-fringe,2016-2017,0.212960146029814,0.912686340127776,3.22482506845148,70.1247337998175,23.5777304533009,1.94706419227259,3287,Diverse,0.0870211313879686,Somewhat integrated
905220,windsor school district,CT,suburban-large,2016-2017,0.0636942675159236,4.74522292993631,45.0636942675159,16.4012738853503,27.7070063694268,6.01910828025478,3140,Diverse,0.0127495008632809,Highly integrated
1000080,appoquinimink school district,DE,town-fringe,2016-2017,0.225479143179256,5.10146561443066,25.2630590003758,7.49718151071026,58.6433671552048,3.26944757609921,10644,Diverse,0.0228852090482155,Highly integrated
1000170,cape henlopen school district,DE,town-distant,2016-2017,0.469667318982387,1.58512720156556,12.8571428571429,15.2641878669276,65.9882583170254,3.83561643835616,5110,Diverse,0.0457315294743635,Highly integrated
1000180,caesar rodney school district,DE,suburban-midsize,2016-2017,0.430976430976431,3.63636363636364,27.1515151515152,9.29292929292929,53.952861952862,5.53535353535354,7425,Diverse,0.010242711834993,Highly integrated
1000190,capital school district,DE,city-small,2016-2017,0.973465222169885,2.88899356256869,51.1383262678599,12.0584079133302,29.5493798084472,3.39142722562412,6369,Diverse,0.0617238148463378,Highly integrated
1000200,christina school district,DE,suburban-large,2016-2017,0.195558038832239,5.2660986171253,39.3700237463333,22.0421846626624,28.3908367090376,4.73529822600922,14318,Diverse,0.120063481215285,Somewhat integrated
1000230,colonial school district,DE,suburban-large,2016-2017,0.268290166133526,2.93055412238159,43.8757610153751,20.8544009906098,29.2333092560107,2.83768444948922,9691,Diverse,0.0254035063152063,Highly integrated
1000680,indian river school district,DE,rural-fringe,2016-2017,0.73500588004704,1.36221089768718,12.2598980791846,32.1344570756566,49.6961975695806,3.81223049784398,10204,Diverse,0.131881663170545,Somewhat integrated
1000790,lake forest school district,DE,rural-fringe,2016-2017,0.508565310492505,0.776231263383298,19.5663811563169,8.11027837259101,64.4807280513919,6.55781584582441,3736,Diverse,0.0034357228523441,Highly integrated
1001080,milford school district,DE,town-fringe,2016-2017,0.352733686067019,0.73066263542454,24.9181153943059,18.9216427311665,50.5668934240363,4.50995212899975,3969,Diverse,0.0026073159857484,Highly integrated
1001240,brandywine school district,DE,suburban-large,2016-2017,0.419798887044811,6.46295030752709,37.742848774773,6.58010348530704,46.1681148101142,2.62618373523382,10243,Diverse,0.076180079195854,Highly integrated
1001300,red clay consolidated school district,DE,suburban-large,2016-2017,0.247167868177137,5.09440439409543,22.382423618263,29.8867147270855,39.7665636800549,2.62272571232406,14565,Diverse,0.244123450154961,Not integrated
1001530,seaford school district,DE,suburban-small,2016-2017,0.428449014567267,1.42816338189089,36.4467295058555,19.3944587260783,37.3321908026278,4.97000856898029,3501,Diverse,0.0023196793498905,Highly integrated
1001620,smyrna school district,DE,rural-fringe,2016-2017,0.316102640386761,1.45035329118631,26.1621420602454,7.88397173670509,61.9561175158051,2.23131275567125,5378,Diverse,0.016782531727159,Highly integrated
1100030,district of columbia public schools,DC,city-large,2016-2017,0.171359664896655,2.15363134400982,61.1775159195244,19.9644587361696,14.4090207112484,2.12401362415113,47269,Diverse,0.430454405890226,Not integrated
1200030,alachua,FL,city-midsize,2016-2017,0.218138795430177,5.51262616926092,34.6286094576108,9.8717048101453,43.6055754797205,6.16334528783229,27047,Diverse,0.11169622671546,Somewhat integrated
1200090,bay,FL,suburban-midsize,2016-2017,0.42577473443947,2.25177771925204,15.6834342902291,8.22579229216048,66.824686155737,6.5885348081819,22782,Diverse,0.131688647794043,Somewhat integrated
1200120,bradford,FL,town-distant,2016-2017,0.156494522691706,1.15805946791862,22.660406885759,2.53521126760563,71.3302034428795,2.15962441314554,3195,Diverse,0.0300312006634493,Highly integrated
1200150,brevard,FL,suburban-large,2016-2017,0.217084231655639,2.35372834733477,14.2175302951453,13.9261021485391,61.982008772582,7.30354620474314,67255,Diverse,0.101806440206353,Somewhat integrated
1200180,broward,FL,suburban-large,2016-2017,0.259056685813671,3.81307641256837,39.0955900862759,32.0351511545415,22.067418815937,2.72970684486349,218485,Diverse,0.159440201811316,Somewhat integrated
1200240,charlotte,FL,suburban-midsize,2016-2017,0.29504459196674,1.68980084490042,8.69710990411051,15.0942131026621,69.3824180245423,4.84141353181788,14913,Diverse,0.0422041338246582,Highly integrated
1200300,clay,FL,suburban-large,2016-2017,0.193001594360997,2.86705266985539,14.6457441749881,11.5828927862158,65.8023551788761,4.90895359570362,35751,Diverse,0.103803524426773,Somewhat integrated
1200330,collier,FL,suburban-large,2016-2017,0.635068876955405,1.48494046229279,11.6460424935793,50.2661685734298,33.9551716086855,2.0126079850572,42830,Diverse,0.295131840465204,Not integrated
1200360,columbia,FL,town-distant,2016-2017,0.136683839764483,1.06192829355483,22.773630533067,6.45568289349175,63.810324886973,5.76174955314899,9511,Diverse,0.0829074172332465,Somewhat integrated
1200390,dade,FL,suburban-large,2016-2017,0.0555294666086235,1.19354075760017,23.1273372935212,67.8439827652989,7.18729540647912,0.592314310491984,291737,Diverse,0.13253001368199,Somewhat integrated
1200420,desoto,FL,town-distant,2016-2017,0.207425845260319,0.477079444098735,11.2839659821614,45.1566065131715,40.3028417340801,2.57208048122796,4821,Diverse,0.0267164678545848,Highly integrated
1200480,duval,FL,city-large,2016-2017,0.26942194321688,4.75089585019073,43.390270577879,11.2970488071632,35.4507704756231,4.84159234592711,112463,Diverse,0.21877502899353,Not integrated
1200510,escambia,FL,suburban-large,2016-2017,0.680626906928834,2.89201241296581,34.5763684251702,6.28471588390226,48.4731530497823,7.09312332125068,38347,Diverse,0.163714088329176,Somewhat integrated
1200540,flagler,FL,suburban-large,2016-2017,0.587051325058705,2.39013753773901,14.5420999664542,14.1227775914123,62.3364642737336,6.02146930560215,11924,Diverse,0.0164158540326868,Highly integrated
1200600,gadsden,FL,rural-fringe,2016-2017,1.3555787278415,0.375391032325339,73.5349322210636,19.5620437956204,3.96246089676747,1.20959332638165,4795,Diverse,0.0425804685064461,Highly integrated
1200750,hardee,FL,town-distant,2016-2017,0.190766882869134,0.801220908050362,5.81838992750858,62.7432277756581,28.6722624952308,1.77413201068295,5242,Diverse,0.0234358284870926,Highly integrated
1200780,hendry,FL,town-remote,2016-2017,0.408552362794498,0.612828544191747,14.5172272912978,63.9929184257116,19.8284080076263,0.640065368378047,7343,Diverse,0.0174659964892009,Highly integrated
1200810,hernando,FL,suburban-midsize,2016-2017,0.286162651158497,1.80005538631958,7.44484445675252,19.1267423613034,66.629742453614,4.71245269085203,21666,Diverse,0.0152498607861974,Highly integrated
1200840,highlands,FL,suburban-small,2016-2017,0.269519764782751,1.70695851029075,17.1267559621039,34.2371773930088,43.0414897092453,3.61809866056844,12244,Diverse,0.0510085031260858,Highly integrated
1200870,hillsborough,FL,suburban-large,2016-2017,0.224934071048141,4.04053984177052,21.0512436010135,36.5230880603961,33.8378406329179,4.32235379285382,193390,Diverse,0.186281403832073,Somewhat integrated
1200930,indian river,FL,suburban-midsize,2016-2017,0.260027302866801,1.50165767405578,18.3514268998245,23.1424299551453,52.9675615939674,3.77689657414028,15383,Diverse,0.0670733264461831,Highly integrated
1200960,jackson,FL,town-distant,2016-2017,0.387296669248644,0.526723470178156,30.7823392718823,4.89542989930287,57.6297443841983,5.77846630518978,6455,Diverse,0.0526859176412401,Highly integrated
1201050,lake,FL,suburban-midsize,2016-2017,0.687294558691695,2.76819428975035,15.8213577463258,23.778218467306,52.2941512048029,4.65078373312325,36811,Diverse,0.0581785732228639,Highly integrated
1201080,lee,FL,suburban-large,2016-2017,0.17292303031833,1.72039481988236,14.7931234695681,40.4816600610911,40.1156186100523,2.71628000908793,79226,Diverse,0.166213638658227,Somewhat integrated
1201110,leon,FL,city-midsize,2016-2017,0.272418434715723,4.00294852894045,42.8882763925389,5.55092622267803,43.4683674123454,3.81706300878149,31202,Diverse,0.314397379879814,Not integrated
1201140,levy,FL,rural-distant,2016-2017,0.437179243489831,0.456187036685041,12.9633149591332,11.8228473674206,70.5189127542292,3.80155863904201,5261,Diverse,0.0362897691021825,Highly integrated
1201230,manatee,FL,suburban-large,2016-2017,0.120737950352555,2.16603882932483,13.5588718245919,33.1860330339032,47.3606684052931,3.60764995653434,41412,Diverse,0.180152516924739,Somewhat integrated
1201260,marion,FL,rural-fringe,2016-2017,0.517670964464549,1.81910544522122,19.8892087375118,21.8776458066233,50.9446285589879,4.95174048719127,41339,Diverse,0.0802259225450816,Somewhat integrated
1201290,martin,FL,suburban-large,2016-2017,0.146914789422135,1.75753618456851,7.11720535422788,28.9476548046577,59.1522472521493,2.87844161497443,18378,Diverse,0.223326630084038,Not integrated
1201320,monroe,FL,town-remote,2016-2017,0.13550135501355,1.53116531165312,11.3279132791328,40.8265582655827,43.4010840108401,2.77777777777778,7380,Diverse,0.0785155413089493,Highly integrated
1201380,okaloosa,FL,suburban-midsize,2016-2017,0.336501769236106,2.27919239575383,11.8573510025671,9.55387497398182,67.3523902032887,8.62068965517241,28826,Diverse,0.057398351940541,Highly integrated
1201410,okeechobee,FL,town-distant,2016-2017,1.12268141880898,0.829808005206639,6.78490074845428,41.002277904328,46.8434754311747,3.41685649202733,6146,Diverse,0.0185090581922261,Highly integrated
1201440,orange,FL,suburban-large,2016-2017,0.251131441656495,4.80174117799549,25.9945345157214,39.7678789384431,27.0249835279377,2.15973039824586,185162,Diverse,0.164013669111782,Somewhat integrated
1201470,osceola,FL,suburban-large,2016-2017,0.337134357957362,2.39563708477938,10.3599405057015,59.0183440753594,25.2731779871096,2.61576598909271,50425,Diverse,0.164079115403921,Somewhat integrated
1201500,palm beach,FL,suburban-large,2016-2017,0.867661082398371,3.22517983070602,27.6403621337163,33.6309909231113,31.8691797836145,2.76662624645342,169882,Diverse,0.261341085187755,Not integrated
1201530,pasco,FL,suburban-large,2016-2017,0.316875460574797,2.828297715549,7.26160648489315,22.3021370670597,62.7324981577008,4.55858511422255,67850,Diverse,0.070433083141239,Highly integrated
1201560,pinellas,FL,suburban-large,2016-2017,0.210207326312195,4.641633855117,18.6967145768644,16.7120159629523,55.4947341464195,4.24469413233458,93717,Diverse,0.158526705989537,Somewhat integrated
1201590,polk,FL,suburban-large,2016-2017,0.400214067989855,1.66135374735324,21.5173232193964,34.4463317588478,39.1453568187635,2.82942038764921,85954,Diverse,0.085921152044512,Somewhat integrated
1201620,putnam,FL,town-distant,2016-2017,0.369878603945372,0.635432473444613,24.2507587253414,17.9438543247344,52.9779969650986,3.82207890743551,10544,Diverse,0.141528900976593,Somewhat integrated
1201680,sarasota,FL,city-small,2016-2017,0.234310119824416,2.15031439079369,9.67493178312967,20.2722742911377,62.9018863447621,4.76628307035235,33716,Diverse,0.178675835392093,Somewhat integrated
1201710,seminole,FL,suburban-large,2016-2017,0.179880790865714,4.94672174880715,14.8538849677587,25.5354502355219,51.0190704126587,3.46499184438787,65599,Diverse,0.0751257526430298,Highly integrated
1201770,st. lucie,FL,city-midsize,2016-2017,0.266490837660375,1.89016181763235,30.8167806807879,29.7205967196901,33.4267424929256,3.87922745130361,36399,Diverse,0.0690458766970033,Highly integrated
1201800,sumter,FL,town-distant,2016-2017,0.298841987299216,0.728427344041838,18.1359731042211,14.7926783713112,61.524094135226,4.51998505790063,5354,Diverse,0.0882411317032549,Somewhat integrated
1201830,suwannee,FL,town-remote,2016-2017,0.150501672240803,0.819397993311037,15.0836120401338,17.8260869565217,62.3745819397993,3.74581939799331,5980,Diverse,0.0495962806836047,Highly integrated
1201860,taylor,FL,town-remote,2016-2017,0.498575498575499,1.46011396011396,24.0740740740741,3.24074074074074,65.6339031339031,5.09259259259259,2808,Diverse,0.0110111537880516,Highly integrated
1201920,volusia,FL,city-small,2016-2017,0.260047675407158,2.14539332210905,15.8545733384454,19.5302472119889,58.0456417009785,4.16409675107103,59989,Diverse,0.142137397402938,Somewhat integrated
1202010,washington,FL,rural-fringe,2016-2017,0.698634487138774,0.762146713242299,15.9733248650365,2.47697681803747,74.3093045411242,5.77961257542077,3149,Diverse,0.0047968651198929,Highly integrated
1300001,troup county,GA,town-distant,2016-2017,0.170288679857282,2.29484268569575,42.6532598118715,5.67628932857606,45.2481349335063,3.95718456049303,12332,Diverse,0.151661727848404,Somewhat integrated
1300060,appling county,GA,town-remote,2016-2017,0.0830334901743703,0.581234431220592,21.3396069748132,15.693329642956,58.7877110434542,3.51508441738168,3613,Diverse,0.0541322993241731,Highly integrated
1300120,atlanta public schools,GA,city-large,2016-2017,0.122566023773183,1.20715970584154,74.0160029600851,7.8002867582443,14.9715554322187,1.8824291198372,43242,Diverse,0.486328160978774,Not integrated
1300210,baldwin county,GA,town-distant,2016-2017,0.0726480203414457,1.30766436614602,65.4377043225572,2.23392662549946,27.4064656738104,3.54159099164548,5506,Diverse,0.0455384866655888,Highly integrated
1300290,barrow county,GA,rural-fringe,2016-2017,0.250589622641509,4.6653891509434,12.7505896226415,17.3864976415094,59.9646226415094,4.98231132075472,13568,Diverse,0.0063374482041853,Highly integrated
1300330,bartow county,GA,rural-fringe,2016-2017,0.18158047646717,0.907902382335851,9.12260313771063,12.1441022661243,73.5836722835561,4.06013945380593,13768,Diverse,0.0491414211699618,Highly integrated
1300570,bryan county,GA,suburban-large,2016-2017,0.234873056705067,3.13164075606755,15.7924169555978,6.95671625097864,69.0974163963762,4.78693658427469,8941,Diverse,0.0075625026910539,Highly integrated
1300630,bulloch county,GA,rural-distant,2016-2017,0.218071489523087,1.88679245283019,37.129041433583,6.50421920925382,50.7063619986726,3.55551341613729,10547,Diverse,0.163718848592663,Somewhat integrated
1300780,camden county,GA,town-distant,2016-2017,0.413088379171649,1.45668007392108,22.0676160452223,7.56603978693336,61.0609848896619,7.43559082508968,9199,Diverse,0.0040093805395445,Highly integrated
1300840,carroll county,GA,rural-fringe,2016-2017,0.147611379495437,0.489801395598497,16.9551798174987,8.77616747181965,67.3443370907139,6.28690284487386,14904,Diverse,0.0303051553491955,Highly integrated
1301020,chatham county,GA,city-midsize,2016-2017,0.36818244264322,2.33548564363237,57.1067454320648,7.31419150982278,27.6219260887485,5.25346888308834,36395,Diverse,0.269461625099388,Not integrated
1301110,cherokee county,GA,suburban-large,2016-2017,0.171772115659891,1.89426471991602,7.39574386868976,17.5684702738811,69.4197919648822,3.54995705697108,41916,Diverse,0.0915159223882809,Somewhat integrated
1301170,clarke county,GA,city-midsize,2016-2017,0.104112441436752,1.94095337249944,49.0815795344687,24.3697478991597,20.5696437867182,3.93396296571726,13447,Diverse,0.111972090888571,Somewhat integrated
1301230,clayton county,GA,suburban-large,2016-2017,0.174809090072684,3.99484773208207,69.7966694268102,21.0985371239304,2.44364706964762,2.49148955745699,54345,Diverse,0.0268220442765624,Highly integrated
1301290,cobb county,GA,suburban-large,2016-2017,0.198114685366236,5.19152622024824,31.3334500520627,21.7723431899229,37.8297688047695,3.67479704763046,108523,Diverse,0.346054230238959,Not integrated
1301350,coffee county,GA,rural-fringe,2016-2017,0.272585669781931,0.791796469366563,30.8281412253375,18.5747663551402,46.8457943925234,2.68691588785047,7704,Diverse,0.0478666106849815,Highly integrated
1301380,colquitt county,GA,town-distant,2016-2017,0.0928122099618439,1.09312158399505,26.7917912756523,28.0499123440239,41.4870578529442,2.48530473342271,9697,Diverse,0.0988035093877994,Somewhat integrated
